wwtp,prevind,fit,lag,window,start,aic,end
comb,hospital admissions,only_flow_norm,7,2,2021-02-20,-53.1525633914942,2021-03-06
comb,hospital admissions,orig-pmmov_norm,7,2,2021-02-20,220.60384365327246,2021-03-06
comb,hospital admissions,pmmov_norm,7,2,2021-02-20,-83.84455527638971,2021-03-06
comb,hospital admissions,orig-only_bcov_norm,7,2,2021-02-20,151.24376012824763,2021-03-06
comb,hospital admissions,only_bcov_norm,7,2,2021-02-20,-90.21708047063436,2021-03-06
comb,hospital admissions,orig-bcov_flow_norm,7,2,2021-02-20,148.06153942371844,2021-03-06
comb,hospital admissions,bcov_flow_norm,7,2,2021-02-20,-89.92741825761465,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_norm,7,2,2021-02-20,347.93767691628915,2021-03-06
comb,hospital admissions,pmmov_bcov_norm,7,2,2021-02-20,-97.141709014946,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_flow_norm,7,2,2021-02-20,356.78832422483,2021-03-06
comb,hospital admissions,pmmov_bcov_flow_norm,7,2,2021-02-20,-99.42102422331169,2021-03-06
comb,hospital admissions,orig-raw_data,8,2,2021-02-20,265.7215760002094,2021-03-06
comb,hospital admissions,raw_data,8,2,2021-02-20,-43.72777934395452,2021-03-06
comb,hospital admissions,orig-only_flow_norm,8,2,2021-02-20,265.2545747253972,2021-03-06
comb,hospital admissions,only_flow_norm,8,2,2021-02-20,-45.83099515391092,2021-03-06
comb,hospital admissions,orig-pmmov_norm,8,2,2021-02-20,221.02117344282095,2021-03-06
comb,hospital admissions,pmmov_norm,8,2,2021-02-20,-79.70283193799179,2021-03-06
comb,hospital admissions,orig-only_bcov_norm,8,2,2021-02-20,155.45788394190714,2021-03-06
comb,hospital admissions,only_bcov_norm,8,2,2021-02-20,-83.03775352000008,2021-03-06
comb,hospital admissions,orig-bcov_flow_norm,8,2,2021-02-20,150.3844850228965,2021-03-06
comb,hospital admissions,bcov_flow_norm,8,2,2021-02-20,-81.95250292677594,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_norm,8,2,2021-02-20,347.21666063296277,2021-03-06
comb,hospital admissions,pmmov_bcov_norm,8,2,2021-02-20,-91.42110417976386,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_flow_norm,8,2,2021-02-20,355.35152626129275,2021-03-06
comb,hospital admissions,pmmov_bcov_flow_norm,8,2,2021-02-20,-92.5090599523408,2021-03-06
comb,hospital admissions,orig-raw_data,9,2,2021-02-20,270.49464209940663,2021-03-06
comb,hospital admissions,raw_data,9,2,2021-02-20,-39.0068413868417,2021-03-06
comb,hospital admissions,orig-only_flow_norm,9,2,2021-02-20,268.6496526185235,2021-03-06
comb,hospital admissions,only_flow_norm,9,2,2021-02-20,-39.73094071984491,2021-03-06
comb,hospital admissions,orig-pmmov_norm,9,2,2021-02-20,223.0729552101722,2021-03-06
comb,hospital admissions,pmmov_norm,9,2,2021-02-20,-75.80090063078586,2021-03-06
comb,hospital admissions,orig-only_bcov_norm,9,2,2021-02-20,161.7221365032791,2021-03-06
comb,hospital admissions,only_bcov_norm,9,2,2021-02-20,-75.85791783570193,2021-03-06
comb,hospital admissions,orig-bcov_flow_norm,9,2,2021-02-20,154.42407810527465,2021-03-06
comb,hospital admissions,bcov_flow_norm,9,2,2021-02-20,-74.18514936135472,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_norm,9,2,2021-02-20,347.63970371885057,2021-03-06
comb,hospital admissions,pmmov_bcov_norm,9,2,2021-02-20,-85.5511868117614,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_flow_norm,9,2,2021-02-20,354.8330318704478,2021-03-06
comb,hospital admissions,pmmov_bcov_flow_norm,9,2,2021-02-20,-85.51019689639048,2021-03-06
comb,hospital admissions,orig-raw_data,10,2,2021-02-20,272.6113847119625,2021-03-06
comb,hospital admissions,raw_data,10,2,2021-02-20,-31.935051299566624,2021-03-06
comb,hospital admissions,orig-only_flow_norm,10,2,2021-02-20,269.7963087809636,2021-03-06
comb,hospital admissions,only_flow_norm,10,2,2021-02-20,-31.722609736320976,2021-03-06
comb,hospital admissions,orig-pmmov_norm,10,2,2021-02-20,222.51636283919703,2021-03-06
comb,hospital admissions,pmmov_norm,10,2,2021-02-20,-70.24639886734616,2021-03-06
comb,hospital admissions,orig-only_bcov_norm,10,2,2021-02-20,163.8328667788815,2021-03-06
comb,hospital admissions,only_bcov_norm,10,2,2021-02-20,-68.24828273192901,2021-03-06
comb,hospital admissions,orig-bcov_flow_norm,10,2,2021-02-20,154.9116889474695,2021-03-06
comb,hospital admissions,bcov_flow_norm,10,2,2021-02-20,-66.30227364839203,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_norm,10,2,2021-02-20,346.73299549828704,2021-03-06
comb,hospital admissions,pmmov_bcov_norm,10,2,2021-02-20,-79.15377385768073,2021-03-06
comb,hospital admissions,orig-pmmov_bcov_flow_norm,10,2,2021-02-20,353.2894241178631,2021-03-06
comb,hospital admissions,pmmov_bcov_flow_norm,10,2,2021-02-20,-78.32436734453535,2021-03-06
comb,hospital admissions,orig-raw_data,-10,2,2021-02-27,240.78243374624327,2021-03-13
comb,hospital admissions,raw_data,-10,2,2021-02-27,-43.06107402451033,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-10,2,2021-02-27,256.5501088109242,2021-03-13
comb,hospital admissions,only_flow_norm,-10,2,2021-02-27,-78.48118221621706,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-10,2,2021-02-27,256.1056603546651,2021-03-13
comb,hospital admissions,pmmov_norm,-10,2,2021-02-27,-47.80416070420125,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-10,2,2021-02-27,145.01373600510027,2021-03-13
comb,hospital admissions,only_bcov_norm,-10,2,2021-02-27,-75.90271169597673,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-10,2,2021-02-27,169.31510862125486,2021-03-13
comb,hospital admissions,bcov_flow_norm,-10,2,2021-02-27,-106.94220404776348,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-10,2,2021-02-27,380.64235291431703,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-10,2,2021-02-27,-75.1203940605289,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-10,2,2021-02-27,398.03149646341126,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-10,2,2021-02-27,-104.99131953865702,2021-03-13
comb,hospital admissions,orig-raw_data,-9,2,2021-02-27,242.30616531105392,2021-03-13
comb,hospital admissions,raw_data,-9,2,2021-02-27,-51.17564275061949,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-9,2,2021-02-27,256.95176437134586,2021-03-13
comb,hospital admissions,only_flow_norm,-9,2,2021-02-27,-84.79768622872342,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-9,2,2021-02-27,253.14943594416053,2021-03-13
comb,hospital admissions,pmmov_norm,-9,2,2021-02-27,-57.47415596536001,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-9,2,2021-02-27,142.43594970930167,2021-03-13
comb,hospital admissions,only_bcov_norm,-9,2,2021-02-27,-86.81153098322551,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-9,2,2021-02-27,165.46000474452558,2021-03-13
comb,hospital admissions,bcov_flow_norm,-9,2,2021-02-27,-116.06989506043664,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-9,2,2021-02-27,377.3516622099758,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-9,2,2021-02-27,-85.6204876357379,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,2,2021-02-27,394.4715576329685,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-9,2,2021-02-27,-114.23755843649946,2021-03-13
comb,hospital admissions,orig-raw_data,-8,2,2021-02-27,242.78649044750438,2021-03-13
comb,hospital admissions,raw_data,-8,2,2021-02-27,-53.11352016899667,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-8,2,2021-02-27,256.9994363713421,2021-03-13
comb,hospital admissions,only_flow_norm,-8,2,2021-02-27,-85.68662169597059,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-8,2,2021-02-27,251.61758420227363,2021-03-13
comb,hospital admissions,pmmov_norm,-8,2,2021-02-27,-60.26637665244908,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-8,2,2021-02-27,143.74066273740112,2021-03-13
comb,hospital admissions,only_bcov_norm,-8,2,2021-02-27,-87.94783035633458,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-8,2,2021-02-27,166.01577361716306,2021-03-13
comb,hospital admissions,bcov_flow_norm,-8,2,2021-02-27,-116.12819075271653,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-8,2,2021-02-27,376.67880842595514,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-8,2,2021-02-27,-86.38277023146026,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,2,2021-02-27,393.6405947627165,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-8,2,2021-02-27,-114.55133337077535,2021-03-13
comb,hospital admissions,orig-raw_data,-7,2,2021-02-27,242.3627537567216,2021-03-13
comb,hospital admissions,raw_data,-7,2,2021-02-27,-50.71779453641312,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-7,2,2021-02-27,256.0349286433019,2021-03-13
comb,hospital admissions,only_flow_norm,-7,2,2021-02-27,-80.47224622298023,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-7,2,2021-02-27,248.20691100419572,2021-03-13
comb,hospital admissions,pmmov_norm,-7,2,2021-02-27,-59.60384671499179,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-7,2,2021-02-27,141.37650680155883,2021-03-13
comb,hospital admissions,only_bcov_norm,-7,2,2021-02-27,-87.25045258868323,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-7,2,2021-02-27,163.00794427110816,2021-03-13
comb,hospital admissions,bcov_flow_norm,-7,2,2021-02-27,-112.59555074320843,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-7,2,2021-02-27,374.2306038230132,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-7,2,2021-02-27,-85.40993763411558,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,2,2021-02-27,391.08090913720173,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-7,2,2021-02-27,-111.35275649257557,2021-03-13
comb,hospital admissions,orig-raw_data,-6,2,2021-02-27,243.0546420422342,2021-03-13
comb,hospital admissions,raw_data,-6,2,2021-02-27,-51.91036830456761,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-6,2,2021-02-27,256.3003692811907,2021-03-13
comb,hospital admissions,only_flow_norm,-6,2,2021-02-27,-80.63155635378388,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-6,2,2021-02-27,242.7611062357601,2021-03-13
comb,hospital admissions,pmmov_norm,-6,2,2021-02-27,-64.18837430593697,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-6,2,2021-02-27,136.0523585469195,2021-03-13
comb,hospital admissions,only_bcov_norm,-6,2,2021-02-27,-93.35400803673264,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-6,2,2021-02-27,157.5958928393777,2021-03-13
comb,hospital admissions,bcov_flow_norm,-6,2,2021-02-27,-117.70728182394686,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-6,2,2021-02-27,369.0762739964259,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-6,2,2021-02-27,-91.3559870840649,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,2,2021-02-27,386.11698681962633,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-6,2,2021-02-27,-117.23405510724928,2021-03-13
comb,hospital admissions,orig-raw_data,-5,2,2021-02-27,245.54037383111034,2021-03-13
comb,hospital admissions,raw_data,-5,2,2021-02-27,-49.94053056615002,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-5,2,2021-02-27,257.6624231404213,2021-03-13
comb,hospital admissions,only_flow_norm,-5,2,2021-02-27,-75.27952038604127,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-5,2,2021-02-27,241.3400622723393,2021-03-13
comb,hospital admissions,pmmov_norm,-5,2,2021-02-27,-63.96426283185309,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-5,2,2021-02-27,135.83904969464294,2021-03-13
comb,hospital admissions,only_bcov_norm,-5,2,2021-02-27,-93.03187137318326,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-5,2,2021-02-27,155.8309233132225,2021-03-13
comb,hospital admissions,bcov_flow_norm,-5,2,2021-02-27,-113.96272758459583,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-5,2,2021-02-27,366.83301515371903,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-5,2,2021-02-27,-91.05831159239045,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,2,2021-02-27,383.50934478899234,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-5,2,2021-02-27,-113.8414834938938,2021-03-13
comb,hospital admissions,orig-raw_data,-4,2,2021-02-27,245.53192313192017,2021-03-13
comb,hospital admissions,raw_data,-4,2,2021-02-27,-53.52990031542032,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-4,2,2021-02-27,256.7658565255063,2021-03-13
comb,hospital admissions,only_flow_norm,-4,2,2021-02-27,-76.51701719164197,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-4,2,2021-02-27,238.95720395585016,2021-03-13
comb,hospital admissions,pmmov_norm,-4,2,2021-02-27,-69.16171185440902,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-4,2,2021-02-27,131.8366423060428,2021-03-13
comb,hospital admissions,only_bcov_norm,-4,2,2021-02-27,-100.34462736236975,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-4,2,2021-02-27,150.72850699249693,2021-03-13
comb,hospital admissions,bcov_flow_norm,-4,2,2021-02-27,-118.91881475267013,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-4,2,2021-02-27,364.17668641503946,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-4,2,2021-02-27,-98.3975877874322,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,2,2021-02-27,380.5591035582686,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-4,2,2021-02-27,-118.81387348136155,2021-03-13
comb,hospital admissions,orig-raw_data,-3,2,2021-02-27,247.40833030084985,2021-03-13
comb,hospital admissions,raw_data,-3,2,2021-02-27,-53.97515592762835,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-3,2,2021-02-27,258.075737124715,2021-03-13
comb,hospital admissions,only_flow_norm,-3,2,2021-02-27,-75.84223305024688,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-3,2,2021-02-27,237.10957032522907,2021-03-13
comb,hospital admissions,pmmov_norm,-3,2,2021-02-27,-71.6443629329969,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-3,2,2021-02-27,132.5529683677584,2021-03-13
comb,hospital admissions,only_bcov_norm,-3,2,2021-02-27,-101.39064057018055,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-3,2,2021-02-27,150.60398020955006,2021-03-13
comb,hospital admissions,bcov_flow_norm,-3,2,2021-02-27,-118.83570848936375,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-3,2,2021-02-27,362.3122975774241,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-3,2,2021-02-27,-99.65082507958294,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-3,2,2021-02-27,378.567513761868,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-3,2,2021-02-27,-119.5474813675815,2021-03-13
comb,hospital admissions,orig-raw_data,-2,2,2021-02-27,249.1313991744202,2021-03-13
comb,hospital admissions,raw_data,-2,2,2021-02-27,-60.38813344725162,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-2,2,2021-02-27,258.6428800203001,2021-03-13
comb,hospital admissions,only_flow_norm,-2,2,2021-02-27,-80.15082935579693,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-2,2,2021-02-27,236.4884559273488,2021-03-13
comb,hospital admissions,pmmov_norm,-2,2,2021-02-27,-79.3134173636783,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-2,2,2021-02-27,134.59746696908644,2021-03-13
comb,hospital admissions,only_bcov_norm,-2,2,2021-02-27,-107.31705387211304,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-2,2,2021-02-27,150.70214297344268,2021-03-13
comb,hospital admissions,bcov_flow_norm,-2,2,2021-02-27,-122.65144800413208,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-2,2,2021-02-27,361.6565295230208,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-2,2,2021-02-27,-105.82946510107269,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-2,2,2021-02-27,377.347346629325,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-2,2,2021-02-27,-123.8997052407363,2021-03-13
comb,hospital admissions,orig-raw_data,-1,2,2021-02-27,250.36435113125242,2021-03-13
comb,hospital admissions,raw_data,-1,2,2021-02-27,-61.32600793060027,2021-03-13
comb,hospital admissions,orig-only_flow_norm,-1,2,2021-02-27,258.9439403538301,2021-03-13
comb,hospital admissions,only_flow_norm,-1,2,2021-02-27,-78.77624733634019,2021-03-13
comb,hospital admissions,orig-pmmov_norm,-1,2,2021-02-27,235.3721140347419,2021-03-13
comb,hospital admissions,pmmov_norm,-1,2,2021-02-27,-81.67804693202271,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,-1,2,2021-02-27,131.8174469942486,2021-03-13
comb,hospital admissions,only_bcov_norm,-1,2,2021-02-27,-111.8894140424365,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,-1,2,2021-02-27,146.63768147570215,2021-03-13
comb,hospital admissions,bcov_flow_norm,-1,2,2021-02-27,-124.91776574047122,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,-1,2,2021-02-27,359.3534928063485,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,-1,2,2021-02-27,-110.4411393306047,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-1,2,2021-02-27,374.7004474943845,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,-1,2,2021-02-27,-125.989946550061,2021-03-13
comb,hospital admissions,orig-raw_data,0,2,2021-02-27,251.5573347922981,2021-03-13
comb,hospital admissions,raw_data,0,2,2021-02-27,-62.573198111896374,2021-03-13
comb,hospital admissions,orig-only_flow_norm,0,2,2021-02-27,258.7020258892277,2021-03-13
comb,hospital admissions,only_flow_norm,0,2,2021-02-27,-76.5111716660387,2021-03-13
comb,hospital admissions,orig-pmmov_norm,0,2,2021-02-27,234.7966111583421,2021-03-13
comb,hospital admissions,pmmov_norm,0,2,2021-02-27,-83.96153297277482,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,0,2,2021-02-27,133.88428921446206,2021-03-13
comb,hospital admissions,only_bcov_norm,0,2,2021-02-27,-112.04381527578886,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,0,2,2021-02-27,146.21190837666876,2021-03-13
comb,hospital admissions,bcov_flow_norm,0,2,2021-02-27,-121.65585109039745,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,0,2,2021-02-27,359.02761768143023,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,0,2,2021-02-27,-110.91827626990533,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,0,2,2021-02-27,373.5891065653541,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,0,2,2021-02-27,-123.00921668191285,2021-03-13
comb,hospital admissions,orig-raw_data,1,2,2021-02-27,252.21824796448828,2021-03-13
comb,hospital admissions,raw_data,1,2,2021-02-27,-60.28652487563585,2021-03-13
comb,hospital admissions,orig-only_flow_norm,1,2,2021-02-27,259.17705681152415,2021-03-13
comb,hospital admissions,only_flow_norm,1,2,2021-02-27,-73.64581916553374,2021-03-13
comb,hospital admissions,orig-pmmov_norm,1,2,2021-02-27,232.9091247916814,2021-03-13
comb,hospital admissions,pmmov_norm,1,2,2021-02-27,-83.49049935789986,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,1,2,2021-02-27,134.12891142223606,2021-03-13
comb,hospital admissions,only_bcov_norm,1,2,2021-02-27,-109.88309090903584,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,1,2,2021-02-27,146.1632882111113,2021-03-13
comb,hospital admissions,bcov_flow_norm,1,2,2021-02-27,-118.94022153555642,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,1,2,2021-02-27,357.663331901859,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,1,2,2021-02-27,-109.24801664360376,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,1,2,2021-02-27,372.2194114203551,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,1,2,2021-02-27,-121.1733430972103,2021-03-13
comb,hospital admissions,orig-raw_data,2,2,2021-02-27,254.05759914472776,2021-03-13
comb,hospital admissions,raw_data,2,2,2021-02-27,-55.79521024931552,2021-03-13
comb,hospital admissions,orig-only_flow_norm,2,2,2021-02-27,260.78387027462963,2021-03-13
comb,hospital admissions,only_flow_norm,2,2,2021-02-27,-68.49957601975615,2021-03-13
comb,hospital admissions,orig-pmmov_norm,2,2,2021-02-27,231.00523253228647,2021-03-13
comb,hospital admissions,pmmov_norm,2,2,2021-02-27,-81.40269118957752,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,2,2,2021-02-27,133.29213637069824,2021-03-13
comb,hospital admissions,only_bcov_norm,2,2,2021-02-27,-107.35576231824695,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,2,2,2021-02-27,145.07359421234617,2021-03-13
comb,hospital admissions,bcov_flow_norm,2,2,2021-02-27,-115.76570226486984,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,2,2,2021-02-27,355.1822292753244,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,2,2,2021-02-27,-107.26405158728227,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,2,2,2021-02-27,369.80015085849004,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,2,2,2021-02-27,-118.86170887810698,2021-03-13
comb,hospital admissions,orig-raw_data,3,2,2021-02-27,255.04130713931448,2021-03-13
comb,hospital admissions,raw_data,3,2,2021-02-27,-59.402453001939136,2021-03-13
comb,hospital admissions,orig-only_flow_norm,3,2,2021-02-27,260.39984042336675,2021-03-13
comb,hospital admissions,only_flow_norm,3,2,2021-02-27,-69.41329895443772,2021-03-13
comb,hospital admissions,orig-pmmov_norm,3,2,2021-02-27,233.48061597787392,2021-03-13
comb,hospital admissions,pmmov_norm,3,2,2021-02-27,-83.49876902331215,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,3,2,2021-02-27,141.3364742773947,2021-03-13
comb,hospital admissions,only_bcov_norm,3,2,2021-02-27,-104.02152255612981,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,3,2,2021-02-27,150.44964387077027,2021-03-13
comb,hospital admissions,bcov_flow_norm,3,2,2021-02-27,-110.03997390434114,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,3,2,2021-02-27,358.8040049073092,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,3,2,2021-02-27,-104.32395448449955,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,3,2,2021-02-27,372.3931280370578,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,3,2,2021-02-27,-113.29649898291262,2021-03-13
comb,hospital admissions,orig-raw_data,4,2,2021-02-27,257.2314379765073,2021-03-13
comb,hospital admissions,raw_data,4,2,2021-02-27,-61.029808581270856,2021-03-13
comb,hospital admissions,orig-only_flow_norm,4,2,2021-02-27,261.6870018712535,2021-03-13
comb,hospital admissions,only_flow_norm,4,2,2021-02-27,-69.58267478488887,2021-03-13
comb,hospital admissions,orig-pmmov_norm,4,2,2021-02-27,232.51534719528036,2021-03-13
comb,hospital admissions,pmmov_norm,4,2,2021-02-27,-87.17662138554743,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,4,2,2021-02-27,143.64448662635635,2021-03-13
comb,hospital admissions,only_bcov_norm,4,2,2021-02-27,-105.07409901362058,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,4,2,2021-02-27,151.23423073620046,2021-03-13
comb,hospital admissions,bcov_flow_norm,4,2,2021-02-27,-109.79520560017892,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,4,2,2021-02-27,357.7506867314197,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,4,2,2021-02-27,-106.30161895388159,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,4,2,2021-02-27,370.89800032084133,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,4,2,2021-02-27,-114.15612263447571,2021-03-13
comb,hospital admissions,orig-raw_data,5,2,2021-02-27,261.5309774485883,2021-03-13
comb,hospital admissions,raw_data,5,2,2021-02-27,-59.08094493704726,2021-03-13
comb,hospital admissions,orig-only_flow_norm,5,2,2021-02-27,264.9481990174879,2021-03-13
comb,hospital admissions,only_flow_norm,5,2,2021-02-27,-66.02735038619102,2021-03-13
comb,hospital admissions,orig-pmmov_norm,5,2,2021-02-27,233.47071642812864,2021-03-13
comb,hospital admissions,pmmov_norm,5,2,2021-02-27,-86.67108313557804,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,5,2,2021-02-27,147.673715874028,2021-03-13
comb,hospital admissions,only_bcov_norm,5,2,2021-02-27,-102.3064505085485,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,5,2,2021-02-27,153.51894858208027,2021-03-13
comb,hospital admissions,bcov_flow_norm,5,2,2021-02-27,-105.64389763755099,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,5,2,2021-02-27,357.05818194586544,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,5,2,2021-02-27,-104.33375746676762,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,5,2,2021-02-27,369.66711768779544,2021-03-13
comb,hospital admissions,pmmov_bcov_flow_norm,5,2,2021-02-27,-110.75098463257058,2021-03-13
comb,hospital admissions,orig-raw_data,6,2,2021-02-27,264.75418835382925,2021-03-13
comb,hospital admissions,raw_data,6,2,2021-02-27,-53.43363013076038,2021-03-13
comb,hospital admissions,orig-only_flow_norm,6,2,2021-02-27,266.91767433589763,2021-03-13
comb,hospital admissions,only_flow_norm,6,2,2021-02-27,-58.17121251859629,2021-03-13
comb,hospital admissions,orig-pmmov_norm,6,2,2021-02-27,233.63477612103839,2021-03-13
comb,hospital admissions,pmmov_norm,6,2,2021-02-27,-82.48547481789848,2021-03-13
comb,hospital admissions,orig-only_bcov_norm,6,2,2021-02-27,153.5524837692056,2021-03-13
comb,hospital admissions,only_bcov_norm,6,2,2021-02-27,-93.24359768910932,2021-03-13
comb,hospital admissions,orig-bcov_flow_norm,6,2,2021-02-27,157.22629399992758,2021-03-13
comb,hospital admissions,bcov_flow_norm,6,2,2021-02-27,-94.82343230390478,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_norm,6,2,2021-02-27,357.30015908893216,2021-03-13
comb,hospital admissions,pmmov_bcov_norm,6,2,2021-02-27,-96.73393175202176,2021-03-13
comb,hospital admissions,orig-pmmov_bcov_flow_norm,6,2,2021-02-27,369.1518502268551,2021-03-13
