wwtp,prevind,fit,lag,aic
comb,positive tests,bcov_flow_norm,5,66.9399806167753
comb,test positivity rate,orig-bcov_flow_norm,5,163.56070167636943
comb,test positivity rate,bcov_flow_norm,5,-13.810960935287198
comb,hospital admissions,orig-bcov_flow_norm,5,158.44906436602668
comb,hospital admissions,bcov_flow_norm,5,-120.25158391351158
comb,Cook County beds in use,orig-bcov_flow_norm,5,146.9128120047704
comb,Cook County beds in use,bcov_flow_norm,5,-116.41302162570753
comb,positive tests,orig-pmmov_bcov_norm,5,358.75073001192766
comb,positive tests,pmmov_bcov_norm,5,46.938975832581605
comb,test positivity rate,orig-pmmov_bcov_norm,5,358.0853444246692
comb,test positivity rate,pmmov_bcov_norm,5,-37.34772765008779
comb,hospital admissions,orig-pmmov_bcov_norm,5,370.90438186344085
comb,hospital admissions,pmmov_bcov_norm,5,-115.91052237319957
comb,Cook County beds in use,orig-pmmov_bcov_norm,5,361.6293388209014
comb,Cook County beds in use,pmmov_bcov_norm,5,-122.48401011544684
comb,positive tests,orig-pmmov_bcov_flow_norm,5,371.5475707936508
comb,positive tests,pmmov_bcov_flow_norm,5,45.844096563386415
comb,test positivity rate,orig-pmmov_bcov_flow_norm,5,367.15930487272226
comb,test positivity rate,pmmov_bcov_flow_norm,5,-37.717311458205245
comb,hospital admissions,orig-pmmov_bcov_flow_norm,5,383.62570198402557
comb,hospital admissions,pmmov_bcov_flow_norm,5,-125.96947740187761
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,5,374.54131960415907
comb,Cook County beds in use,pmmov_bcov_flow_norm,5,-132.60005914073656
comb,positive tests,orig-raw_data,6,275.4363612559049
comb,positive tests,raw_data,6,116.92036412412642
comb,test positivity rate,orig-raw_data,6,280.86816821331416
comb,test positivity rate,raw_data,6,22.353901937489695
comb,hospital admissions,orig-raw_data,6,271.8765824771261
comb,hospital admissions,raw_data,6,-59.80845997294409
comb,Cook County beds in use,orig-raw_data,6,259.3381500637154
comb,Cook County beds in use,raw_data,6,-59.53347461039118
comb,positive tests,orig-only_flow_norm,6,282.6926750989513
comb,positive tests,only_flow_norm,6,116.71394750261447
comb,test positivity rate,orig-only_flow_norm,6,282.7009228909002
comb,test positivity rate,only_flow_norm,6,22.80123894404585
comb,hospital admissions,orig-only_flow_norm,6,280.33067404593663
comb,hospital admissions,only_flow_norm,6,-70.37400049572068
comb,Cook County beds in use,orig-only_flow_norm,6,268.04200239016745
comb,Cook County beds in use,only_flow_norm,6,-68.25453229729851
comb,positive tests,orig-pmmov_norm,6,208.6812052167154
comb,positive tests,pmmov_norm,6,64.64819617306443
comb,test positivity rate,orig-pmmov_norm,6,214.9855157671787
comb,test positivity rate,pmmov_norm,6,-32.044952549021446
comb,hospital admissions,orig-pmmov_norm,6,240.70857635346977
comb,hospital admissions,pmmov_norm,6,-89.35863730673384
comb,Cook County beds in use,orig-pmmov_norm,6,216.45436158699522
comb,Cook County beds in use,pmmov_norm,6,-105.19633674501108
comb,positive tests,orig-only_bcov_norm,6,179.21235438080947
comb,positive tests,only_bcov_norm,6,78.44832335582555
comb,test positivity rate,orig-only_bcov_norm,6,179.2679694039649
comb,test positivity rate,only_bcov_norm,6,-12.024545836913148
comb,hospital admissions,orig-only_bcov_norm,6,159.87757076358048
comb,hospital admissions,only_bcov_norm,6,-105.47279436018687
comb,Cook County beds in use,orig-only_bcov_norm,6,146.12064738019518
comb,Cook County beds in use,only_bcov_norm,6,-109.46047364061667
comb,positive tests,orig-bcov_flow_norm,6,179.53099697641528
comb,positive tests,bcov_flow_norm,6,80.41682882447083
comb,test positivity rate,orig-bcov_flow_norm,6,171.0027888853392
comb,test positivity rate,bcov_flow_norm,6,-10.024880432668283
comb,hospital admissions,orig-bcov_flow_norm,6,162.06496677631867
comb,hospital admissions,bcov_flow_norm,6,-109.10982509280973
comb,Cook County beds in use,orig-bcov_flow_norm,6,148.05753532850264
comb,Cook County beds in use,bcov_flow_norm,6,-111.57331461234298
comb,positive tests,orig-pmmov_bcov_norm,6,359.86565103520195
comb,positive tests,pmmov_bcov_norm,6,58.38514212537632
comb,test positivity rate,orig-pmmov_bcov_norm,6,359.3740263218542
comb,test positivity rate,pmmov_bcov_norm,6,-35.69242301190934
comb,hospital admissions,orig-pmmov_bcov_norm,6,371.2557784539299
comb,hospital admissions,pmmov_bcov_norm,6,-108.42971517142098
comb,Cook County beds in use,orig-pmmov_bcov_norm,6,360.81311194453605
comb,Cook County beds in use,pmmov_bcov_norm,6,-120.70158200728838
comb,positive tests,orig-pmmov_bcov_flow_norm,6,371.54832443547593
comb,positive tests,pmmov_bcov_flow_norm,6,58.11985978858536
comb,test positivity rate,orig-pmmov_bcov_flow_norm,6,367.47090302301666
comb,test positivity rate,pmmov_bcov_flow_norm,6,-35.65159220198984
comb,hospital admissions,orig-pmmov_bcov_flow_norm,6,383.0576850442968
comb,hospital admissions,pmmov_bcov_flow_norm,6,-116.12472741126555
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,6,373.0206598996954
comb,Cook County beds in use,pmmov_bcov_flow_norm,6,-128.9032493744047
comb,positive tests,orig-raw_data,7,281.4019249943946
comb,positive tests,raw_data,7,118.18020948706442
comb,test positivity rate,orig-raw_data,7,287.4014581744179
comb,test positivity rate,raw_data,7,32.4474706986897
comb,hospital admissions,orig-raw_data,7,272.9020929209571
comb,hospital admissions,raw_data,7,-49.87483896919343
comb,Cook County beds in use,orig-raw_data,7,262.6354128321009
comb,Cook County beds in use,raw_data,7,-57.030629558037504
comb,positive tests,orig-only_flow_norm,7,287.5462741303055
comb,positive tests,only_flow_norm,7,118.29359893621893
comb,test positivity rate,orig-only_flow_norm,7,287.5137192020947
comb,test positivity rate,only_flow_norm,7,33.68252717831081
comb,hospital admissions,orig-only_flow_norm,7,280.219692345172
comb,hospital admissions,only_flow_norm,7,-57.704191408379415
comb,Cook County beds in use,orig-only_flow_norm,7,269.9815444408394
comb,Cook County beds in use,only_flow_norm,7,-63.811866128907695
comb,positive tests,orig-pmmov_norm,7,210.28643679913569
comb,positive tests,pmmov_norm,7,64.34400018077656
comb,test positivity rate,orig-pmmov_norm,7,219.49769543254314
comb,test positivity rate,pmmov_norm,7,-21.20236106912705
comb,hospital admissions,orig-pmmov_norm,7,239.3112217866422
comb,hospital admissions,pmmov_norm,7,-80.84347949883227
comb,Cook County beds in use,orig-pmmov_norm,7,216.68275764983935
comb,Cook County beds in use,pmmov_norm,7,-104.4924976362147
comb,positive tests,orig-only_bcov_norm,7,186.5837441302446
comb,positive tests,only_bcov_norm,7,82.22127913568318
comb,test positivity rate,orig-only_bcov_norm,7,188.60303627507147
comb,test positivity rate,only_bcov_norm,7,1.244647245235683
comb,hospital admissions,orig-only_bcov_norm,7,163.0909446043537
comb,hospital admissions,only_bcov_norm,7,-92.870969967934
comb,Cook County beds in use,orig-only_bcov_norm,7,149.9135897305294
comb,Cook County beds in use,only_bcov_norm,7,-105.51929570836512
comb,positive tests,orig-bcov_flow_norm,7,185.43580511713623
comb,positive tests,bcov_flow_norm,7,84.21220853093428
comb,test positivity rate,orig-bcov_flow_norm,7,177.9674759168335
comb,test positivity rate,bcov_flow_norm,7,3.1084780232216644
comb,hospital admissions,orig-bcov_flow_norm,7,163.39976006095873
comb,hospital admissions,bcov_flow_norm,7,-94.66556612594343
comb,Cook County beds in use,orig-bcov_flow_norm,7,149.7129833201571
comb,Cook County beds in use,bcov_flow_norm,7,-106.38756698553857
comb,positive tests,orig-pmmov_bcov_norm,7,359.88426423805765
comb,positive tests,pmmov_bcov_norm,7,59.782906480921724
comb,test positivity rate,orig-pmmov_bcov_norm,7,361.3539364178479
comb,test positivity rate,pmmov_bcov_norm,7,-23.477950506880347
comb,hospital admissions,orig-pmmov_bcov_norm,7,371.0780540020777
comb,hospital admissions,pmmov_bcov_norm,7,-97.13477378733546
comb,Cook County beds in use,orig-pmmov_bcov_norm,7,360.28777824104577
comb,Cook County beds in use,pmmov_bcov_norm,7,-118.38399039932176
comb,positive tests,orig-pmmov_bcov_flow_norm,7,370.92860767964044
comb,positive tests,pmmov_bcov_flow_norm,7,59.56775517063204
comb,test positivity rate,orig-pmmov_bcov_flow_norm,7,368.21609978634933
comb,test positivity rate,pmmov_bcov_flow_norm,7,-22.565191571134733
comb,hospital admissions,orig-pmmov_bcov_flow_norm,7,382.191622410213
comb,hospital admissions,pmmov_bcov_flow_norm,7,-102.67523679681119
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,7,371.73963035348567
comb,Cook County beds in use,pmmov_bcov_flow_norm,7,-124.79642502600143
comb,positive tests,orig-raw_data,8,288.12520964478426
comb,positive tests,raw_data,8,124.90171965101274
comb,test positivity rate,orig-raw_data,8,293.01442786404624
comb,test positivity rate,raw_data,8,30.787368566043142
comb,hospital admissions,orig-raw_data,8,277.015767429268
comb,hospital admissions,raw_data,8,-43.9076895532595
comb,Cook County beds in use,orig-raw_data,8,265.70388657089785
comb,Cook County beds in use,raw_data,8,-54.39019577685019
comb,positive tests,orig-only_flow_norm,8,291.7743308268327
comb,positive tests,only_flow_norm,8,126.00270373533499
comb,test positivity rate,orig-only_flow_norm,8,292.7134984311025
comb,test positivity rate,only_flow_norm,8,32.03448711914484
comb,hospital admissions,orig-only_flow_norm,8,283.1429397964358
comb,hospital admissions,only_flow_norm,8,-49.973819538214116
comb,Cook County beds in use,orig-only_flow_norm,8,271.9016973713307
comb,Cook County beds in use,only_flow_norm,8,-59.678500709812056
comb,positive tests,orig-pmmov_norm,8,215.60971109397371
comb,positive tests,pmmov_norm,8,71.92039961595628
comb,test positivity rate,orig-pmmov_norm,8,223.14079815551787
comb,test positivity rate,pmmov_norm,8,-23.45544431904557
comb,hospital admissions,orig-pmmov_norm,8,240.12542615893585
comb,hospital admissions,pmmov_norm,8,-76.25574384308243
comb,Cook County beds in use,orig-pmmov_norm,8,217.3510269242576
comb,Cook County beds in use,pmmov_norm,8,-103.05778672092981
comb,positive tests,orig-only_bcov_norm,8,198.75512047217973
comb,positive tests,only_bcov_norm,8,93.44964734310804
comb,test positivity rate,orig-only_bcov_norm,8,195.00211066692788
comb,test positivity rate,only_bcov_norm,8,1.4026100883676236
comb,hospital admissions,orig-only_bcov_norm,8,167.55448410993966
comb,hospital admissions,only_bcov_norm,8,-85.46959470608579
comb,Cook County beds in use,orig-only_bcov_norm,8,153.35433240780583
comb,Cook County beds in use,only_bcov_norm,8,-101.64424649041314
comb,positive tests,orig-bcov_flow_norm,8,194.0962337532768
comb,positive tests,bcov_flow_norm,8,95.36388760918032
comb,test positivity rate,orig-bcov_flow_norm,8,184.00669525129894
comb,test positivity rate,bcov_flow_norm,8,3.2864724794858375
comb,hospital admissions,orig-bcov_flow_norm,8,166.07349570225085
comb,hospital admissions,bcov_flow_norm,8,-86.15223512665625
comb,Cook County beds in use,orig-bcov_flow_norm,8,151.3613863351842
comb,Cook County beds in use,bcov_flow_norm,8,-101.63678342979722
comb,positive tests,orig-pmmov_bcov_norm,8,363.57854183547647
comb,positive tests,pmmov_bcov_norm,8,69.4160703618636
comb,test positivity rate,orig-pmmov_bcov_norm,8,362.21825960892977
comb,test positivity rate,pmmov_bcov_norm,8,-24.845496136174006
comb,hospital admissions,orig-pmmov_bcov_norm,8,370.63355841622325
comb,hospital admissions,pmmov_bcov_norm,8,-90.84789851008213
comb,Cook County beds in use,orig-pmmov_bcov_norm,8,359.99776838257196
comb,Cook County beds in use,pmmov_bcov_norm,8,-115.7272195769857
comb,positive tests,orig-pmmov_bcov_flow_norm,8,372.83124077257247
comb,positive tests,pmmov_bcov_flow_norm,8,70.18996317477524
comb,test positivity rate,orig-pmmov_bcov_flow_norm,8,368.7620526606493
comb,test positivity rate,pmmov_bcov_flow_norm,8,-24.09110562592889
comb,hospital admissions,orig-pmmov_bcov_flow_norm,8,381.0839210159892
comb,hospital admissions,pmmov_bcov_flow_norm,8,-95.00453696378838
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,8,370.78828173497163
comb,Cook County beds in use,pmmov_bcov_flow_norm,8,-120.71060586900717
comb,positive tests,orig-raw_data,9,292.5494152638118
comb,positive tests,raw_data,9,130.86066206504665
comb,test positivity rate,orig-raw_data,9,298.0863769424906
comb,test positivity rate,raw_data,9,36.05520536402253
comb,hospital admissions,orig-raw_data,9,281.7911701326677
comb,hospital admissions,raw_data,9,-39.747540990973675
comb,Cook County beds in use,orig-raw_data,9,269.34265703227305
comb,Cook County beds in use,raw_data,9,-50.310715204494386
comb,positive tests,orig-only_flow_norm,9,295.5127377614377
comb,positive tests,only_flow_norm,9,132.16051485046341
comb,test positivity rate,orig-only_flow_norm,9,295.65807166702393
comb,test positivity rate,only_flow_norm,9,37.900927365025154
comb,hospital admissions,orig-only_flow_norm,9,286.37733790657353
comb,hospital admissions,only_flow_norm,9,-43.892053701824466
comb,Cook County beds in use,orig-only_flow_norm,9,274.262295535924
comb,Cook County beds in use,only_flow_norm,9,-54.06213849147059
comb,positive tests,orig-pmmov_norm,9,218.83318667994956
comb,positive tests,pmmov_norm,9,78.1820631000844
comb,test positivity rate,orig-pmmov_norm,9,227.75083828297483
comb,test positivity rate,pmmov_norm,9,-16.87367359735663
comb,hospital admissions,orig-pmmov_norm,9,241.6839668596121
comb,hospital admissions,pmmov_norm,9,-73.33686394164738
comb,Cook County beds in use,orig-pmmov_norm,9,218.10958512747476
comb,Cook County beds in use,pmmov_norm,9,-100.4021390277187
comb,positive tests,orig-only_bcov_norm,9,204.1173418643964
comb,positive tests,only_bcov_norm,9,100.50627719571571
comb,test positivity rate,orig-only_bcov_norm,9,205.07358511010762
comb,test positivity rate,only_bcov_norm,9,10.960934159631506
comb,hospital admissions,orig-only_bcov_norm,9,173.52503134573442
comb,hospital admissions,only_bcov_norm,9,-79.08332868505431
comb,Cook County beds in use,orig-only_bcov_norm,9,157.31826767553946
comb,Cook County beds in use,only_bcov_norm,9,-96.2145889776931
comb,positive tests,orig-bcov_flow_norm,9,198.62266534979204
comb,positive tests,bcov_flow_norm,9,102.35102321474358
comb,test positivity rate,orig-bcov_flow_norm,9,191.18030660371647
comb,test positivity rate,bcov_flow_norm,9,12.369606374639147
comb,hospital admissions,orig-bcov_flow_norm,9,169.7087142423078
comb,hospital admissions,bcov_flow_norm,9,-78.68850213881035
comb,Cook County beds in use,orig-bcov_flow_norm,9,153.34028160049382
comb,Cook County beds in use,bcov_flow_norm,9,-95.4020865870649
comb,positive tests,orig-pmmov_bcov_norm,9,364.662787717604
comb,positive tests,pmmov_bcov_norm,9,76.12508451722442
comb,test positivity rate,orig-pmmov_bcov_norm,9,365.8094000850741
comb,test positivity rate,pmmov_bcov_norm,9,-16.808945774771132
comb,hospital admissions,orig-pmmov_bcov_norm,9,370.7728809688625
comb,hospital admissions,pmmov_bcov_norm,9,-85.78975481242946
comb,Cook County beds in use,orig-pmmov_bcov_norm,9,359.58101197829455
comb,Cook County beds in use,pmmov_bcov_norm,9,-111.75098004046572
comb,positive tests,orig-pmmov_bcov_flow_norm,9,373.43723545638096
comb,positive tests,pmmov_bcov_flow_norm,9,77.11389906795046
comb,test positivity rate,orig-pmmov_bcov_flow_norm,9,370.7220827304087
comb,test positivity rate,pmmov_bcov_flow_norm,9,-15.274333616964896
comb,hospital admissions,orig-pmmov_bcov_flow_norm,9,380.2864609071073
comb,hospital admissions,pmmov_bcov_flow_norm,9,-88.44166525650735
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,9,369.6197604187048
comb,Cook County beds in use,pmmov_bcov_flow_norm,9,-115.26109268216726
comb,positive tests,orig-raw_data,10,298.28009847466836
comb,positive tests,raw_data,10,134.7473564829616
comb,test positivity rate,orig-raw_data,10,300.7090969697941
comb,test positivity rate,raw_data,10,38.88130574664581
comb,hospital admissions,orig-raw_data,10,284.13574319666657
comb,hospital admissions,raw_data,10,-32.533294597337886
comb,Cook County beds in use,orig-raw_data,10,273.0504430811569
comb,Cook County beds in use,raw_data,10,-46.34386602716188
comb,positive tests,orig-only_flow_norm,10,299.72514966943703
comb,positive tests,only_flow_norm,10,136.39105509651142
comb,test positivity rate,orig-only_flow_norm,10,298.1176962713484
comb,test positivity rate,only_flow_norm,10,40.74487809299046
comb,hospital admissions,orig-only_flow_norm,10,287.56675343677284
comb,hospital admissions,only_flow_norm,10,-35.13092137847843
comb,Cook County beds in use,orig-only_flow_norm,10,276.8807660224185
comb,Cook County beds in use,only_flow_norm,10,-48.957993436440916
comb,positive tests,orig-pmmov_norm,10,221.39332543992202
comb,positive tests,pmmov_norm,10,81.1321699352385
comb,test positivity rate,orig-pmmov_norm,10,230.7092705889085
comb,test positivity rate,pmmov_norm,10,-12.821069636348966
comb,hospital admissions,orig-pmmov_norm,10,241.38417653463665
comb,hospital admissions,pmmov_norm,10,-67.4876011187074
comb,Cook County beds in use,orig-pmmov_norm,10,219.3804310691197
comb,Cook County beds in use,pmmov_norm,10,-97.40711602124634
comb,positive tests,orig-only_bcov_norm,10,211.73995662499158
comb,positive tests,only_bcov_norm,10,106.59878312659589
comb,test positivity rate,orig-only_bcov_norm,10,206.82054619710658
comb,test positivity rate,only_bcov_norm,10,13.614467938376947
comb,hospital admissions,orig-only_bcov_norm,10,176.15513179464375
comb,hospital admissions,only_bcov_norm,10,-70.98134624128454
comb,Cook County beds in use,orig-only_bcov_norm,10,161.76839652570135
comb,Cook County beds in use,only_bcov_norm,10,-90.54755133728543
comb,positive tests,orig-bcov_flow_norm,10,204.22353065912534
comb,positive tests,bcov_flow_norm,10,108.22386839236015
comb,test positivity rate,orig-bcov_flow_norm,10,192.7321023826629
comb,test positivity rate,bcov_flow_norm,10,14.977023066159518
comb,hospital admissions,orig-bcov_flow_norm,10,170.51867117020288
comb,hospital admissions,bcov_flow_norm,10,-69.80806448895896
comb,Cook County beds in use,orig-bcov_flow_norm,10,156.1416570524044
comb,Cook County beds in use,bcov_flow_norm,10,-89.23923014041259
comb,positive tests,orig-pmmov_bcov_norm,10,365.58339641881884
comb,positive tests,pmmov_bcov_norm,10,80.15400146293757
comb,test positivity rate,orig-pmmov_bcov_norm,10,366.3226436359687
comb,test positivity rate,pmmov_bcov_norm,10,-12.965697631062199
comb,hospital admissions,orig-pmmov_bcov_norm,10,370.116044972943
comb,hospital admissions,pmmov_bcov_norm,10,-78.79376399252249
comb,Cook County beds in use,orig-pmmov_bcov_norm,10,359.5817386973896
comb,Cook County beds in use,pmmov_bcov_norm,10,-107.39374703626208
comb,positive tests,orig-pmmov_bcov_flow_norm,10,373.2818723063039
comb,positive tests,pmmov_bcov_flow_norm,10,81.48008622559666
comb,test positivity rate,orig-pmmov_bcov_flow_norm,10,371.085918678595
comb,test positivity rate,pmmov_bcov_flow_norm,10,-11.348798605591924
comb,hospital admissions,orig-pmmov_bcov_flow_norm,10,378.91951633644254
comb,hospital admissions,pmmov_bcov_flow_norm,10,-80.14033326035724
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,10,368.95073349426
comb,Cook County beds in use,pmmov_bcov_flow_norm,10,-109.85948788782457
